product_id,product_name,product_price,product_rating,product_seller,offer_price,stock_quantity,product_category,product_tags
e0cddb66-974b-4410-844e-8ba17b6af0a7,Wireless Barcode Scanner - Black,89.13,4.0,Escobar-Carter,78.97,413,Office,"{barcode,wireless,black,scanner,office}"
3b34cdc3-2d03-4b31-89ea-9575dd2f17f7,Smart Light Strip v2,139.24,4.1,Hurst LLC,122.23,894,Home & Decor,"{decor,v2,light,smart,home,&,strip}"
26cea716-f12a-4020-9fad-8ed45d912e66,Camping Lantern Pro,38.29,2.1,"Price, Watson and Chaney",35.4,303,Outdoors,"{lantern,pro,camping,outdoors}"
2670b485-434d-49bd-a5bf-2c1d65d1ec6d,Magnetic Charging Cable - Large,69.14,1.8,"Perez, Peterson and Perkins",,727,Electronics,"{magnetic,large,electronics,charging,cable}"
d01ead1a-9b4e-4ef9-8475-fac639385e06,Camping Stove Max,257.89,2.2,Hill Inc,,263,Outdoors,"{outdoors,camping,stove,max}"
778b7037-91fd-4a86-bd19-8b7e31598919,Indoor Herb Garden Kit Pro,213.2,2.4,"Reyes, Nunez and Green",161.43,756,Gardening,"{pro,herb,garden,gardening,indoor,kit}"
0070deaa-c577-4b28-9598-05d9fd9403d5,Cotton Bath Towel Max,372.19,2.8,Armstrong-Valentine,265.71,730,Home & Kitchen,"{cotton,bath,home,&,kitchen,towel,max}"
8e6fdf23-3e1c-4bda-900d-ae30b1f0226f,Bathroom Scale - 2025 Edition,222.14,1.6,Ortiz-Harris,,348,Health,"{health,2025,scale,bathroom,edition}"
48ff2cb5-a59f-459d-ac23-578a91938cf6,Travel Neck Pillow Pro,387.72,4.7,Novak-Gonzalez,,362,Travel,"{pro,travel,pillow,neck}"
69d43b03-b374-4fe2-a67a-de17eb90423c,Essential Oil Set Pro,147.45,3.4,Parker-Morales,,244,Beauty & Wellness,"{wellness,pro,set,essential,oil,&,beauty}"
7bbabb68-955e-4f6e-8bc4-96668a9d451e,Bamboo Toothbrush v2,214.42,2.4,Torres and Sons,179.02,675,Personal Care,"{care,v2,bamboo,personal,toothbrush}"
0c2e4aba-1a80-468c-8775-1ba6f4b7829d,Camping Stove Max,164.88,3.4,Evans Inc,120.78,906,Outdoors,"{outdoors,camping,stove,max}"
b550d82f-b6d6-4378-a1c1-41f66ccecc46,Plush Stuffed Animal - Red,217.6,2.3,Washington-Smith,,609,Toys,"{red,plush,toys,animal,stuffed}"
3d0ed59e-a923-487a-9240-ed3eff6b5285,Embroidery Starter Kit + Charger,451.25,4.6,"Wade, Singh and Simmons",,355,Crafts,"{embroidery,crafts,charger,starter,kit}"
c37cf659-8261-4249-9b2e-b8a71e0b5c8b,Cordless Vacuum - Compact,433.31,3.7,"Stafford, Howe and Taylor",,645,Home & Kitchen,"{compact,&,home,cordless,kitchen,vacuum}"
6f45a9f5-f3b3-42fb-b378-0c55c4e2b17f,Silicone Baking Mat with Case,200.22,2.4,Kelly Inc,,979,Home & Kitchen,"{silicone,mat,case,home,&,kitchen,baking,with}"
81dcdf6c-0da1-48de-a098-1f8623e04997,Travel Toiletry Bag - White,483.47,1.4,Ortiz-Turner,411.03,583,Travel,"{bag,travel,toiletry,white}"
053e8b99-9834-418e-87fe-a8a2cfd0aa6b,Fabric Shaver - White,124.31,2.0,"Miller, Frye and Aguilar",,949,Home & Kitchen,"{shaver,fabric,home,&,kitchen,white}"
6dd2350e-e29e-4bf6-a17a-51c6cd1b7ccf,USB-C Charger - 2025 Edition,328.28,2.5,Gonzalez-White,234.94,176,Electronics,"{edition,2025,electronics,charger,usbc}"
7d96c1a7-0813-4a57-b239-e5b28b99af81,Detangling Hair Brush v2,468.49,4.6,Shaffer-Watson,365.47,444,Beauty & Wellness,"{wellness,v2,detangling,hair,brush,&,beauty}"
f1272d94-302f-41a5-b6c9-655e69bd544a,Travel Toiletry Bag - Blue,177.86,4.3,"Cameron, Perry and Turner",,521,Travel,"{bag,travel,toiletry,blue}"
2af2eda7-1a81-40f4-b6a6-d1972c45891d,Pocket Notebook - Large,248.39,4.8,Phelps LLC,181.32,487,Office,"{notebook,pocket,office,large}"
a740792d-1345-4adc-b82d-048e0985f631,Stainless Steel Knife Set Max,339.13,3.0,"Nunez, Harris and Lam",,646,Home & Kitchen,"{knife,steel,set,stainless,home,&,kitchen,max}"
235b2bef-38b2-4f8d-8b1b-e1c4dd1d1f9c,Detangling Hair Brush Max,42.69,1.9,Meyers-Nguyen,35.13,931,Beauty & Wellness,"{wellness,detangling,hair,brush,&,beauty,max}"
c936055b-fe4a-44f0-aea3-a4c3541a0375,Folding Umbrella + Charger,66.93,3.8,Murphy-Kaufman,,30,Outdoors,"{umbrella,folding,outdoors,charger}"
2832e4a6-b8b8-4def-9b87-f2b66a0af57f,USB-C Charger - Blue,150.92,2.9,Powers and Sons,114.58,765,Electronics,"{charger,electronics,usbc,blue}"
a92d16c3-ad50-42d0-b6b9-106373a72e4a,Stainless Steel Straws with Case,310.48,4.1,Hernandez LLC,260.22,20,Eco-Friendly,"{steel,case,stainless,straws,eco-friendly,with}"
888d8c37-f3dd-4d60-af8c-d4e99c8d95a3,Wall Mounted Coat Rack,380.23,1.6,"Frey, Price and Duarte",359.06,581,Home & Decor,"{decor,rack,wall,home,&,coat,mounted}"
fcf390d0-fe91-4daf-9ee0-3f5ee4387e3a,Portable Blender v2,364.5,2.9,Leon-Peterson,,581,Home & Kitchen,"{v2,blender,portable,home,&,kitchen}"
8bde19f7-9e9e-427a-a8f9-b08a810bfb9e,USB-C Charger - 2025 Edition,202.44,4.7,Brown PLC,,819,Electronics,"{edition,2025,electronics,charger,usbc}"
c1d58718-7630-46a4-9b61-8916e81bb411,Face Roller with Case,498.39,2.0,Lee-Nguyen,,116,Beauty & Wellness,"{wellness,face,case,&,beauty,roller,with}"
2e80cd8e-2a59-4de7-a65f-d676ad786bc2,Spiral Notebook - Compact,384.72,2.3,Merritt-Baldwin,,869,Office,"{spiral,compact,notebook,office}"
eb53d346-3dee-4b06-bb5c-fcdd6386d957,Camping Stove Mini,48.82,2.3,Alexander-Cobb,36.41,778,Outdoors,"{outdoors,camping,stove,mini}"
0101d6f2-1bdf-4503-9da0-e7f504c45d07,Rechargeable Hand Warmer - Black,487.4,1.7,Roberts Ltd,,486,Outdoors,"{warmer,rechargeable,outdoors,hand,black}"
cdeef1fb-f682-49dd-9f3d-1519f4c94a41,Ergonomic Keyboard - 2025 Edition,68.13,2.2,Allen-Stout,57.24,321,Office,"{ergonomic,2025,office,edition,keyboard}"
3fff0c9f-48d3-4f94-aa81-6eba6519046a,Camping Stove - Black,276.51,1.4,Buckley Group,241.28,445,Outdoors,"{outdoors,camping,black,stove}"
f3c5feaf-000f-48e8-852e-a11fb8b2a981,Drawing Tablet - 2025 Edition,211.84,3.4,Miller-Willis,167.88,121,Electronics,"{tablet,drawing,2025,electronics,edition}"
3d219551-6c5a-427f-b7b0-1b99ac0bb9ee,Memory Foam Pillow - Red,348.46,4.4,Lee-Gibson,,806,Home & Kitchen,"{red,foam,home,memory,pillow,&,kitchen}"
2ba76a06-4f45-4d94-a6bb-d7c328a46e5f,Cork Bulletin Board - Black,270.06,3.6,"Mills, Warner and Coleman",204.63,566,Office,"{board,black,office,cork,bulletin}"
f153b2f0-42da-4a10-978f-1e42892803be,Gel Ink Pen Set Max,435.76,1.4,"Hunt, Rangel and Donovan",,540,Office,"{set,gel,office,ink,pen,max}"
f3658fa3-bf0c-4943-b647-0e41f616eada,Windproof Lighter v2,175.42,1.1,Williams Group,,708,Outdoors,"{lighter,windproof,outdoors,v2}"
9b1f5b87-2021-4218-8e74-ffa768b66cec,Scented Candles - White,61.26,1.3,"Wilcox, Vargas and Gill",56.01,404,Home & Decor,"{decor,home,&,white,scented,candles}"
6b0abd8e-ea32-48f5-b58b-365ab8723e6a,Leather Journal + Charger,204.26,3.6,"Weiss, Bowen and Chen",148.38,71,Office,"{charger,journal,office,leather}"
8462644b-164b-4f50-9935-ffc8ff484822,Stainless Steel Water Bottle v2,23.39,1.9,Nelson-Rodriguez,16.47,567,Outdoors,"{steel,v2,outdoors,stainless,bottle,water}"
0567014b-4544-4e89-8aea-042bb794b356,Indoor Plant Grow Light Mini,239.85,2.1,Pace-Freeman,,470,Gardening,"{plant,light,grow,mini,gardening,indoor}"
9acd9692-44cb-43a5-a19e-64a727cdaecc,Standing Desk Converter - 2025 Edition,289.48,3.8,"Johnson, Smith and Prince",260.27,162,Office,"{converter,desk,2025,office,edition,standing}"
d64bb053-1b84-4025-8100-f8286018ec4d,Paint-by-Number Kit - Red,228.4,2.0,Smith and Sons,211.8,833,Crafts,"{paintbynumber,red,crafts,kit}"
29e99c9e-fda5-46f7-9b29-67a4a5e1d732,Embroidery Starter Kit - White,124.91,2.7,Wilkins-Gomez,106.87,36,Crafts,"{embroidery,crafts,white,starter,kit}"
0bf29950-1fae-46b9-b450-59a6b20f16c5,Hiking Backpack with Case,191.35,2.3,Deleon LLC,137.54,76,Outdoors,"{hiking,outdoors,case,backpack,with}"
8684fb1e-8aac-4ee3-8113-b7f5fc66d617,Customizable Keychain + Charger,470.14,2.3,Brown-Hunt,389.26,887,Accessories,"{charger,keychain,accessories,customizable}"
2cdff8a8-0c5e-4e53-8541-c0aa2537dda9,Gel Ink Pen Set + Charger,102.97,3.8,"Wade, Taylor and Coleman",91.18,172,Office,"{set,office,charger,ink,pen,gel}"
a67c179d-1d29-4ea9-967b-bb49b86c2234,Chef’s Apron v2,398.72,3.4,Alvarado Ltd,,474,Home & Kitchen,"{chef’s,v2,home,&,kitchen,apron}"
51be9060-49aa-4c67-b6d1-9200a0d29783,Indoor Herb Garden Kit - 2025 Edition,338.22,4.4,"Atkinson, Lucas and Gonzalez",,339,Gardening,"{herb,gardening,2025,garden,edition,indoor,kit}"
068e2461-9144-47eb-b390-5154f71307df,Reusable Grocery Bags - 2025 Edition,497.84,3.3,"Fitzgerald, Simon and Dunn",438.9,499,Eco-Friendly,"{grocery,bags,eco-friendly,2025,reusable,edition}"
7311e7cf-8acb-4f71-b2a0-312419c80afc,Wall Art Print - White,222.15,3.9,"Grimes, Brewer and Smith",201.53,153,Home & Decor,"{art,decor,print,wall,home,&,white}"
f0a0246b-a64a-41d0-8e38-d1dc74879538,Magnetic Charging Cable - Black,258.82,2.7,"Chapman, Gardner and Davis",229.66,297,Electronics,"{magnetic,black,charging,electronics,cable}"
9ac2ef9a-478d-499d-8635-1d0ea7ab8922,Wireless Barcode Scanner - Large,226.55,1.3,"Aguilar, Gonzalez and Bell",176.96,970,Office,"{barcode,wireless,large,scanner,office}"
41a93c4d-5863-45db-bf2f-9834393e5c8d,Magnetic Spice Rack + Charger,315.1,1.1,Clark-Myers,,568,Home & Kitchen,"{magnetic,rack,spice,home,&,kitchen,charger}"
8f38e5f9-f355-4cd6-bc85-75bcdea92b5b,Magnetic Charging Cable + Charger,37.47,5.0,Roberts Inc,29.17,583,Electronics,"{magnetic,electronics,charging,charger,cable}"
27312667-e1e4-4234-b357-0139a9cc1479,Silicone Ice Cube Tray Pro,135.93,2.7,Pena Inc,101.1,831,Home & Kitchen,"{silicone,pro,tray,home,&,kitchen,cube,ice}"
40ea4cc0-a137-438d-8b29-3ebdf0687934,Fabric Shaver + Charger,390.15,3.8,Townsend LLC,,297,Home & Kitchen,"{shaver,fabric,home,&,kitchen,charger}"
7f759a93-18d1-496e-9051-e960851a16b3,DIY Candle Making Kit - Compact,399.19,4.0,"Carlson, Bell and Pratt",369.68,212,Crafts,"{crafts,diy,candle,compact,making,kit}"
71ae2e40-7675-4dec-983d-cb7c6a66dd73,Cooling Gel Pillow - Black,108.29,2.3,Huff Group,94.97,524,Home & Kitchen,"{black,home,pillow,&,kitchen,cooling,gel}"
2950951d-d8e7-4c5a-927b-83a9076bec0f,Popsocket Grip Mini,436.53,3.2,Jackson-Sanders,,42,Accessories,"{popsocket,grip,accessories,mini}"
b7707543-0557-4e1b-82a7-71c8cf5b2870,Sleep Mask,180.25,1.7,Nguyen-Allen,136.38,888,Travel,"{travel,mask,sleep}"
87ba7272-2429-40f4-9f08-b590452fcdf0,Sleep Sound Machine v2,296.14,3.4,Fisher-Shaffer,,545,Home & Wellness,"{wellness,v2,sleep,home,&,machine,sound}"
60abb47f-5f70-4e93-9a73-76465ee83e16,Portable Speaker Pro,393.2,2.9,Horne Group,,171,Audio,"{pro,portable,audio,speaker}"
b8810ea7-f252-4150-b64b-66b93263d96c,Stainless Steel Straws - Large,415.9,2.4,"Walker, Mullen and Carroll",,970,Eco-Friendly,"{steel,large,stainless,straws,eco-friendly}"
aeefaed7-d578-406b-b58f-b15892142588,Plush Stuffed Animal - Red,326.28,2.2,Horton Ltd,290.41,676,Toys,"{red,plush,toys,animal,stuffed}"
6963949d-7fb1-4ecd-a7a2-702f4bd8ba7f,LED Makeup Mirror - White,35.94,3.3,Ward-Harris,,43,Beauty & Wellness,"{wellness,mirror,makeup,led,&,beauty,white}"
c7c8f5ef-3061-4ec0-b1fc-2ce1d0cf5296,Memory Foam Pillow Pro,189.85,3.1,"White, Morgan and Nash",,428,Home & Kitchen,"{pro,foam,home,memory,pillow,&,kitchen}"
ccd508ad-b2ce-4f9b-aef4-a6ac76faa483,Clip-On Reading Light - Compact,386.17,2.5,Myers-Smith,,160,Home & Decor,"{decor,light,reading,compact,home,&,clipon}"
619b77fb-149f-4429-af35-b5850352bd7e,Chef’s Apron - Red,323.9,1.5,Esparza Inc,256.15,872,Home & Kitchen,"{chef’s,red,home,&,kitchen,apron}"
2444237d-e168-4ce6-8eb4-821819933261,Paint-by-Number Kit Max,469.07,3.8,Pacheco Inc,,588,Crafts,"{paintbynumber,crafts,kit,max}"
33a466f4-c7c8-4be9-b0d4-c1f85898ad31,Laptop Stand Mini,159.55,4.1,Serrano Group,,433,Office,"{mini,office,laptop,stand}"
4da136c3-c1ae-4ebe-a060-1dc1e64e1a2d,Spiral Notebook Pro,342.94,4.1,Maldonado Inc,289.0,586,Office,"{spiral,pro,notebook,office}"
e26e9c7e-b039-4378-b09a-16c66d4e75e6,Windproof Lighter - White,39.07,1.9,Sandoval-Mays,28.72,191,Outdoors,"{lighter,windproof,outdoors,white}"
03018954-c975-4018-a75a-97090c3b319c,Electric Kettle - Blue,202.89,2.2,Hill-Sexton,151.94,793,Home & Kitchen,"{blue,home,&,kettle,kitchen,electric}"
fead820a-491b-4750-8a1f-e87ae96fabc5,Detangling Hair Brush - Blue,299.59,1.9,Bass-Gross,261.02,928,Beauty & Wellness,"{wellness,detangling,hair,blue,brush,&,beauty}"
0ad467f7-f7ad-483d-9e23-0ef9fdc74ee8,Camping Lantern Pro,238.49,4.9,"Cisneros, Ortiz and Noble",,91,Outdoors,"{lantern,pro,camping,outdoors}"
460c9301-110b-4821-9af9-2de2e7fd90db,Electric Kettle,373.09,1.9,"Miller, Wright and Walker",312.6,751,Home & Kitchen,"{kitchen,home,&,kettle,electric}"
00d2c84e-a01f-45aa-b622-9ef9b131b89a,Webcam - Black,100.04,1.3,"White, Campos and Ford",78.46,835,Electronics,"{black,electronics,webcam}"
6a07f44e-5cbd-4f8a-985a-5d8c67a1458b,Aromatherapy Diffuser Pro,59.8,3.5,Patel-Smith,51.53,910,Home & Decor,"{pro,decor,diffuser,home,&,aromatherapy}"
df2950a2-f598-4ae0-829b-72b448e552d1,Compost Bin with Case,325.2,2.1,Moore-Rice,245.23,862,Eco-Friendly,"{bin,case,eco-friendly,compost,with}"
6e53dc85-3361-4241-a17e-d1da92fd287f,Smart Watch + Charger,415.1,3.9,Chang Group,377.6,137,Wearables,"{charger,wearables,watch,smart}"
4cce6723-a54f-4672-ba44-09292a370808,Spiral Notebook Pro,275.52,1.2,"Stone, Moore and Owens",,660,Office,"{spiral,pro,notebook,office}"
1678c9f6-b768-40f2-b234-795796c15e23,Hammock Chair v2,424.82,3.6,Washington-Lawson,,12,Outdoors,"{outdoors,hammock,chair,v2}"
0ca370a8-1859-4889-ad04-ec12595a0396,Embroidery Starter Kit Pro,116.04,3.1,Mitchell-Zamora,107.26,893,Crafts,"{pro,embroidery,crafts,starter,kit}"
2266f1f9-8365-43dd-af1d-d262ae0de946,Plush Stuffed Animal - Compact,30.57,2.5,Nelson Ltd,,240,Toys,"{plush,toys,animal,compact,stuffed}"
baf34f10-e5ac-4bc1-aac2-068f8d0525d9,Portable Blender v2,166.62,4.2,Adams-Smith,,114,Home & Kitchen,"{v2,blender,portable,home,&,kitchen}"
1f3088f5-9793-45fb-a333-4d705149cfec,LED Makeup Mirror - Black,110.08,1.2,Tucker Inc,,451,Beauty & Wellness,"{wellness,mirror,makeup,black,led,&,beauty}"
f584f1f9-443f-434d-aa76-84f3cb607869,Wireless Barcode Scanner - 2025 Edition,71.51,4.2,Ramos Ltd,59.63,447,Office,"{barcode,2025,wireless,scanner,office,edition}"
1fcdfbd5-e536-40f5-a716-c3577928fb95,Digital Kitchen Scale + Charger,439.21,4.8,"Stokes, Kelley and Mcgee",,488,Home & Kitchen,"{scale,digital,kitchen,home,&,charger}"
89d60c38-f60c-4a79-bb4f-70eab528a417,Wireless Mouse - White,331.21,4.7,Nixon-Wong,269.59,329,Electronics,"{white,electronics,mouse,wireless}"
c2ee9fef-b350-46a6-a7df-84b0e10c2913,Stainless Steel Straws + Charger,165.39,3.3,"Jackson, Nguyen and Evans",130.78,95,Eco-Friendly,"{steel,eco-friendly,stainless,straws,charger}"
8ee22e56-142a-4afd-8fba-3b288ad0d2e5,Memory Foam Pillow + Charger,258.46,2.9,"Evans, Ryan and Stewart",,749,Home & Kitchen,"{foam,home,memory,pillow,&,kitchen,charger}"
7edced72-e362-448d-ae19-938383889631,Portable Picnic Blanket - Large,349.72,1.9,"Smith, Flores and Charles",331.96,968,Outdoors,"{picnic,outdoors,blanket,large,portable}"
b90a5ff9-8282-4691-a691-66c108b19a4e,Customizable Keychain - Blue,370.93,3.8,"Weeks, Garner and Reid",,767,Accessories,"{keychain,blue,accessories,customizable}"
ad30c764-ef31-4543-89c5-18db20f1e9b2,Hammock Chair Mini,147.58,1.8,Cole-Hawkins,,513,Outdoors,"{outdoors,hammock,chair,mini}"
912fd3d0-0861-4c7f-86a7-719e74159a57,Camping Lantern - Black,438.7,3.6,"Russell, Simmons and Chaney",345.11,642,Outdoors,"{lantern,outdoors,camping,black}"
8b8846cc-519e-496b-8bce-181a8989b9d5,Stainless Steel Straws - White,471.68,2.7,Clark-Barton,,135,Eco-Friendly,"{steel,stainless,straws,white,eco-friendly}"
a655c0a0-edbd-4710-95e4-03091bbe245c,Digital Thermometer - Black,282.61,4.4,"Koch, Carter and Sherman",203.52,767,Health,"{thermometer,digital,black,health}"
f8c8cdfe-34af-4c83-92ee-89b4ded8e636,Drawing Tablet - White,255.2,1.5,Mcbride LLC,,724,Electronics,"{drawing,tablet,electronics,white}"
06ea66f8-4598-4537-97b3-60f0785d1fc5,Embroidery Starter Kit - Black,403.79,3.2,"White, Palmer and Sanchez",327.86,423,Crafts,"{embroidery,crafts,black,starter,kit}"
f90a9783-ba5f-419c-99cb-33ae1ea49e34,DIY Candle Making Kit Max,128.3,1.7,"Davis, Smith and Harrington",117.07,584,Crafts,"{crafts,diy,candle,making,kit,max}"
91e73fe2-11f7-4fc1-a669-1ba2e0bca572,Plush Stuffed Animal,465.57,4.9,Wong LLC,,951,Toys,"{toys,animal,plush,stuffed}"
a429fd44-d0f1-4612-8313-15b62a652b8a,Compost Bin v2,251.56,2.7,Edwards-Cannon,,747,Eco-Friendly,"{eco-friendly,compost,v2,bin}"
6bfd2c94-5350-4e4c-8fdc-d80afa7bc356,Wall Art Print v2,482.42,2.1,"Baker, Murray and Martin",447.33,241,Home & Decor,"{art,v2,decor,print,wall,home,&}"
c8b7ed5d-24c5-4eb3-805e-79fb8958736b,Silicone Ice Cube Tray - Red,481.3,4.6,Sanford-Robinson,419.93,964,Home & Kitchen,"{silicone,red,tray,home,&,kitchen,cube,ice}"
1765fcd0-66ea-4aa2-b202-5c5153998c5c,Camping Stove - 2025 Edition,191.13,1.2,"Lamb, Lucas and Dennis",142.66,763,Outdoors,"{outdoors,2025,stove,edition,camping}"
bbc49d03-c2e9-4130-b67a-56271bdd6f86,Stainless Steel Knife Set - Large,254.2,2.7,"Holland, Robinson and Reed",,287,Home & Kitchen,"{knife,steel,set,large,stainless,home,&,kitchen}"
e76407f4-7279-4ad0-bea1-fb80262d7807,Fitness Tracker Watch with Case,372.48,4.8,"Wright, Harris and Morrison",285.08,621,Wearables,"{wearables,tracker,watch,case,fitness,with}"
6f03dd8f-24db-45eb-bb7b-309d40c85fac,Cooling Gel Pillow Max,465.28,3.9,Larson-Hood,,217,Home & Kitchen,"{gel,home,&,pillow,kitchen,cooling,max}"
14c4c3b4-7d81-4746-8e53-fd9b823ba21d,Cooling Gel Pillow,61.45,3.3,Brown and Sons,,816,Home & Kitchen,"{home,&,pillow,kitchen,cooling,gel}"
1969dc18-cf10-4fb6-8182-ce1640ffec55,Folding Umbrella - Red,228.54,2.5,Walker PLC,,25,Outdoors,"{umbrella,folding,red,outdoors}"
1e78af75-1d78-4c9b-93ae-e8a68da59b5c,Portable Speaker Pro,233.22,1.0,"Lowe, Barajas and Garcia",209.7,754,Audio,"{pro,portable,audio,speaker}"
47fd4367-7402-4524-b01c-fe34cf1c83b5,Digital Thermometer - Red,132.96,4.1,"Smith, Lawrence and Jones",114.47,575,Health,"{thermometer,digital,red,health}"
d2bbbc95-0e63-454b-bb08-08429acc19e6,Mini Fridge,311.77,2.1,"Anderson, Hunter and Alvarez",,91,Home & Kitchen,"{fridge,kitchen,&,home,mini}"
c207d234-b517-4863-bf33-1445446440f0,Silicone Oven Mitts - Red,76.29,3.4,"Cooper, Floyd and Smith",57.8,913,Home & Kitchen,"{silicone,red,mitts,home,&,kitchen,oven}"
ce431e10-ffbe-4821-bfa1-da92bc8fbf28,HD Monitor with Case,156.97,2.9,Ewing Inc,142.4,459,Electronics,"{hd,case,electronics,monitor,with}"
b67d1465-03fd-43a8-9865-9d826b431ef0,Electric Wine Opener + Charger,57.02,4.9,"Clark, Camacho and Rivers",,928,Home & Kitchen,"{wine,home,&,kitchen,opener,charger,electric}"
5d07858a-cd16-4e11-880f-1228942144af,Floating Bookshelf Max,231.62,2.7,"Randall, Ferguson and Harris",,558,Home & Decor,"{decor,bookshelf,&,home,floating,max}"
6ef4cfc0-e877-4c9e-a95a-e69171cee485,Hair Dryer Brush - Blue,411.86,2.9,Gonzalez Inc,,989,Beauty & Wellness,"{wellness,hair,blue,dryer,brush,&,beauty}"
5f134be7-07d2-49b5-8775-f71ae22c234c,Essential Oil Set - Black,347.49,2.5,Robinson and Sons,,532,Beauty & Wellness,"{wellness,set,essential,black,oil,&,beauty}"
16b87166-bbbb-440d-9115-f7fc81277487,Ceramic Coffee Mug - White,237.78,3.8,Thomas Inc,,940,Home & Kitchen,"{mug,ceramic,home,&,white,coffee,kitchen}"
dc4ac9f0-46ab-472f-8f4c-9f9e2feeb9fb,Memory Foam Pillow,417.23,3.9,Hawkins-Smith,,305,Home & Kitchen,"{foam,home,&,pillow,memory,kitchen}"
62b43ba7-1731-487a-8d0a-338d2caf0db2,Portable Blender - White,449.9,4.6,"Bell, Jones and Ritter",,782,Home & Kitchen,"{blender,portable,home,&,kitchen,white}"
0aab1447-d33d-47c7-9da6-c38141b0a1bd,Bathroom Scale v2,425.52,2.9,Hammond and Sons,,499,Health,"{bathroom,health,v2,scale}"
75aad1f6-265c-4200-aef3-04b222c8f99e,Bluetooth Shower Speaker,350.17,4.9,Rowe-Morales,274.36,9,Audio,"{audio,bluetooth,shower,speaker}"
8d71132a-f1dd-489c-9f07-f20ea9747a84,Popsocket Grip - Compact,117.78,3.1,Wilson and Sons,,534,Accessories,"{popsocket,grip,compact,accessories}"
9f2e9385-f68c-4dde-bab2-ef2a7341e9d1,Portable Picnic Blanket Mini,189.5,4.8,"Trujillo, Manning and Johnson",155.06,444,Outdoors,"{picnic,outdoors,blanket,portable,mini}"
a76cad7a-1a44-4d8d-bae6-61ea2b618286,Leather Journal - Large,249.86,2.9,Stewart-Carter,189.34,6,Office,"{large,journal,office,leather}"
f0bbb36c-b5e1-4890-95fc-1270bc2f9252,Stainless Steel Straws,336.8,3.3,Gallegos-Erickson,,341,Eco-Friendly,"{eco-friendly,steel,stainless,straws}"
dc8ec8da-06a8-40e2-8666-acddbeae9ba5,Cooling Gel Pillow Max,275.32,2.6,Mercer LLC,,619,Home & Kitchen,"{gel,home,&,pillow,kitchen,cooling,max}"
764879d9-7a39-4863-8653-b066bb6f1a90,Portable Tool Set Max,498.03,2.0,"Andersen, Jones and Rodriguez",421.05,600,Tools,"{set,tools,tool,portable,max}"
7eb4f99e-8da6-4d54-a980-83a44fd5c55a,DIY Candle Making Kit - White,355.35,3.9,Steele Ltd,,784,Crafts,"{crafts,diy,candle,white,making,kit}"
e2af28ef-af43-444d-b1b9-b90c184bc056,Wrist Support Brace - Compact,279.86,4.5,"Young, Stout and Hanson",253.96,302,Health,"{support,health,brace,compact,wrist}"
dc659295-e1a6-4002-9031-456c66f44ba3,Compost Bin Pro,196.95,4.8,Guzman-Nelson,162.35,662,Eco-Friendly,"{eco-friendly,pro,compost,bin}"
156c6c2e-4b12-4d26-a7fb-83fb02fde3ef,Magnetic Charging Cable - Blue,208.11,1.2,Kelly PLC,,772,Electronics,"{magnetic,blue,electronics,charging,cable}"
11d8cb5c-9d40-4432-afef-adb3764a99b1,Stainless Steel Knife Set - Black,45.31,4.1,Johns-Marshall,34.04,373,Home & Kitchen,"{knife,steel,set,black,stainless,home,&,kitchen}"
a2731640-4bda-4f66-8658-85585935994a,Electric Screwdriver Mini,259.97,3.4,Carroll-Davidson,,84,Tools,"{tools,mini,screwdriver,electric}"
6e5d9372-406b-41b0-bec8-441be7137637,Paint-by-Number Kit - 2025 Edition,399.43,3.2,"Brown, English and Donaldson",,682,Crafts,"{edition,crafts,2025,paintbynumber,kit}"
9d4e6d1f-abe4-4a89-a51c-d74bb3854c43,Kids’ Art Supplies - Black,276.35,1.7,Thompson-Webster,217.84,624,Toys,"{supplies,art,toys,black,kids’}"
006fd283-e922-4a54-8612-723071f95f93,Electric Wine Opener Mini,371.11,1.1,Young-Payne,315.28,163,Home & Kitchen,"{mini,wine,home,&,kitchen,opener,electric}"
bd255d04-493f-4c9d-a64c-7e3210f3b5f3,Thermal Flask with Case,452.58,3.5,"Morgan, Taylor and Wallace",,596,Outdoors,"{flask,outdoors,case,with,thermal}"
5c9615cb-bf68-4d22-8cbe-326d0c209036,Mini Succulent Planter Max,403.61,4.8,Harrison-Hudson,321.66,671,Home & Decor,"{planter,decor,succulent,home,&,mini,max}"
f3910eef-1f7f-45e9-913f-1288d029d702,Bluetooth Key Finder - Black,85.22,4.8,Campbell-Ibarra,,935,Electronics,"{key,finder,black,electronics,bluetooth}"
696e2e2f-b4ee-4a90-84b9-b70bb1774745,Wireless Barcode Scanner v2,420.09,1.1,Hinton-Brown,360.32,634,Office,"{barcode,v2,wireless,scanner,office}"
9b2a8411-3826-4a97-ab41-8fd601dba4ca,Cork Bulletin Board - 2025 Edition,435.56,3.9,"Harrison, Hughes and Williams",317.94,513,Office,"{edition,board,2025,office,cork,bulletin}"
17ef6aad-46bb-4c1b-87ad-8cdbbf2dd7a1,Digital Kitchen Scale - Blue,173.45,2.6,Green-Wilson,124.44,494,Home & Kitchen,"{blue,scale,digital,kitchen,home,&}"
09ad8bc6-88fa-44b0-8e2a-f9af0995b595,Bluetooth Headphones - Black,322.17,1.3,Singleton-Duarte,228.03,135,Electronics,"{headphones,bluetooth,black,electronics}"
